Key name,# values,# subkeys,Last write timestamp
windowspackagema|e1df50a10e323e5d,17,0,2022-02-06 13:00:34
windowsterminal.|1bbf11922a669cf1,18,0,2022-02-06 13:00:33
wininit.exe|92052297798522,17,0,2022-02-06 13:00:37
winlogon.exe|7111cb227d6798fb,17,0,2022-02-08 20:49:17
winsat.exe|bdbc7af94f920c2d,17,0,2022-02-06 19:45:04
winstore.app.exe|98571d289b7a876f,18,0,2022-02-06 13:00:28
wsl.exe|88d5e8ee009f35b9,17,0,2022-02-06 13:00:37
wt.exe|85440005c77611d6,17,0,2022-02-06 13:00:33
wuauclt.exe|6d25ac45061433a4,17,0,2022-02-08 20:49:17
xboxidp.exe|b488816e4d971364,18,0,2022-02-06 13:00:35
xboxstub.exe|63420dab3dbaa7bf,11,0,2022-02-06 13:00:26
yourphone.exe|87878f7d8ea1f8f8,18,0,2022-02-08 20:49:17
yourphoneappprox|cfe0f7221c30c52f,17,0,2022-02-06 13:00:34
yourphoneserver.|2c4263312430acfa,17,0,2022-02-06 13:00:34
cookie_exporter.|7738034f4a3cf453,15,0,2022-02-06 13:00:35
elevation_servic|3971f03b0c9b8bf0,1,0,2022-02-06 13:00:35
msedge_pwa_launc|45bb01582c17727e,14,0,2022-02-06 13:00:35
msedgewebview2.e|47e1001785c69c57,0,0,2022-02-06 13:00:35
pwahelper.exe|7e1cfc84caa9eb02,0,0,2022-02-06 13:00:35
PermissionsCheckTestKey,0,0,2022-02-08 21:17:00
am_delta_patch_1|4b435754492955e9,0,0,2022-02-06 19:28:50
onedrivesetup.ex|aa8a2ed7e2950c54,15,0,2022-02-06 21:36:19
pad.console.host|f2ea5778d233803f,17,0,2022-02-06 13:00:26
todo.exe|19db968d860a55,10,0,2022-02-06 13:00:33
ie_to_edge_stub.|3ab5f653deed3c89,15,0,2022-02-06 13:00:36
filecoauth.exe|b916c74a8577a1be,16,0,2022-02-06 13:00:35
filesyncconfig.e|73dd33d98f9150ca,16,0,2022-02-06 13:00:35
filesynchelper.e|f4ff85759be2d76f,16,0,2022-02-06 13:00:35
microsoft.sharep|5bc0bfc49ca060b0,0,0,2022-02-06 13:00:35
onedrivefilelaun|57288d934fd3a43f,16,0,2022-02-06 13:00:35
PermissionsCheckTestKey,0,0,2022-02-08 21:08:09
onedriveupdaters|3f952616486a15ab,16,0,2022-02-06 13:00:35
ie_to_edge_stub.|64605b07f106f8b5,14,0,2022-02-06 13:00:36
cookie_exporter.|7a4e9d48e56bceab,16,0,2022-02-06 13:00:36
elevation_servic|7dee090267f3627f,16,0,2022-02-06 13:00:36
identity_helper.|607a4814a5e942,14,0,2022-02-06 13:00:36
setup.exe|2973ea1169303fe0,16,0,2022-02-06 13:00:36
msedge.exe|d9cd02f7852217a1,16,0,2022-02-06 13:00:36
msedgewebview2.e|9c1f621632f006f,16,0,2022-02-06 13:00:36
msedge_proxy.exe|3cee34dd75eb115,16,0,2022-02-06 13:00:36
msedge_pwa_launc|5f99f3d36f38251,14,0,2022-02-06 13:00:36
notification_hel|a4d54aa486386a05,16,0,2022-02-06 13:00:36
pwahelper.exe|83cd17ca1eabb669,15,0,2022-02-06 13:00:36
setup.exe|aecd59da6d33915d,14,0,2022-02-06 13:00:36
cookie_exporter.|b696e7ba5cede174,15,0,2022-02-06 13:00:36
elevation_servic|81bac8d884ad0439,16,0,2022-02-06 13:00:36
identity_helper.|602cd15c36b009,15,0,2022-02-06 13:00:36
setup.exe|546f3e51b33b7768,16,0,2022-02-06 13:00:36
msedge.exe|ad8adaa624895c30,16,0,2022-02-06 13:00:36
msedgewebview2.e|80c1da6186852d0f,16,0,2022-02-06 13:00:36
msedge_proxy.exe|c5919b36afb7f783,0,0,2022-02-06 13:00:36
notification_hel|e96c866a470d1950,16,0,2022-02-06 13:00:36
pwahelper.exe|d9c4b50acbb1757f,15,0,2022-02-06 13:00:36
am_delta_patch_1|a6d93542db0fc36e,15,0,2022-02-07 07:37:14
InventoryApplicationFramework,2,0,2022-02-13 03:55:06
InventoryApplicationShortcut,1,44,2022-02-13 03:55:06
administrative t|8a20ea3dccfd7cf3,1,0,2022-02-06 13:00:36
character map.ln|a9bafb4ca6647e44,1,0,2022-02-06 13:00:36
command prompt.l|e1b749169f41317,1,0,2022-02-06 13:00:36
component servic|359825efd3d8f6e7,1,0,2022-02-06 13:00:36
computer managem|234510a6c0bf02bf,1,0,2022-02-06 13:00:36
control panel.ln|2b257a34923d6362,1,0,2022-02-06 13:00:36
dfrgui.lnk|6d94f7be43a3a3a6,1,0,2022-02-06 13:00:36
disk cleanup.lnk|62909f750f89c6e5,1,0,2022-02-06 13:00:36
event viewer.lnk|53b878dde735fea7,1,0,2022-02-06 13:00:36
file explorer.ln|3392b0307d297c93,1,0,2022-02-06 13:00:36
iscsi initiator.|afb67f6079313688,1,0,2022-02-06 13:00:36
magnify.lnk|baec6299ab99cae7,1,0,2022-02-06 13:00:36
memory diagnosti|feac8b8d8877aa2c,1,0,2022-02-06 13:00:36
microsoft edge.l|175f76ca52d847af,1,0,2022-02-06 13:00:36
microsoft edge.l|597652dfe7cf2f96,1,0,2022-02-06 13:00:36
narrator.lnk|6db37298bd72201d,1,0,2022-02-06 13:00:36
odbc data source|42e93af66b0179cc,1,0,2022-02-06 13:00:36
odbc data source|9740663b465a3030,1,0,2022-02-06 13:00:36
on-screen keyboa|94cb398667c3b7b4,1,0,2022-02-06 13:00:36
onedrive.lnk|435b3f2a863946dc,1,0,2022-02-06 13:00:36
performance moni|7b4ccc410e6c9b2,1,0,2022-02-06 13:00:36
print management|d62876304a345243,1,0,2022-02-06 13:00:36
quick assist.lnk|aec648940984ef2c,1,0,2022-02-06 13:00:36
recoverydrive.ln|bd17aaeacd8dade9,1,0,2022-02-06 13:00:36
registry editor.|5ddc248726504021,1,0,2022-02-06 13:00:36
remote desktop c|41f5bddb6f1b946e,1,0,2022-02-06 13:00:36
resource monitor|f0b52ad95c113be1,1,0,2022-02-06 13:00:36
run.lnk|b2b11b0a8abbba06,1,0,2022-02-06 13:00:36
security configu|7d509aa7f2a5ffcc,1,0,2022-02-06 13:00:36
services.lnk|701369eeb35d6005,1,0,2022-02-06 13:00:36
speech recogniti|5d57f1973bdd5430,1,0,2022-02-06 13:00:36
steps recorder.l|87b62a644197e790,1,0,2022-02-06 13:00:36
system configura|82500ada25d8af21,1,0,2022-02-06 13:00:36
system informati|47a9a0488f6fea8b,1,0,2022-02-06 13:00:36
task manager.lnk|4502f59f3e4accf5,1,0,2022-02-06 13:00:36
task scheduler.l|a1ccac43511808e1,1,0,2022-02-06 13:00:36
windows defender|9641b1036d9d2c34,1,0,2022-02-06 13:00:36
windows fax and |1f239f501896c947,1,0,2022-02-06 13:00:36
windows media pl|61db8c35c15c8cc6,1,0,2022-02-06 13:00:36
windows powershe|30733c7985fb9bcb,1,0,2022-02-06 13:00:36
windows powershe|6927bc9d36b8094e,1,0,2022-02-06 13:00:36
windows powershe|6d2a715ad3bf3395,1,0,2022-02-06 13:00:36
windows powershe|f94ef8fb308f392,1,0,2022-02-06 13:00:36
wordpad.lnk|b071df8746c2a535,1,0,2022-02-06 13:00:36
InventoryDeviceContainer,3,15,2022-02-13 03:55:12
{0a6596b4-9f20-b721-d583-f11e03c828e9},16,0,2022-02-13 03:55:06
{27db0821-3bf9-f71a-f96f-a53403857690},16,0,2022-02-13 03:55:06
{33f74aa6-3200-a595-2468-4bd61579632d},16,0,2022-02-13 03:55:06
{36f6f483-ce47-675b-151f-cf805e85e374},16,0,2022-02-13 03:55:06
{599e32de-97c7-455f-07e1-ac4ff1ed2a9f},16,0,2022-02-13 03:55:06
{6e6c2e2f-33a6-9d36-1acd-33707a987196},16,0,2022-02-13 03:55:06
{851900d8-2b85-1148-dbc9-0e93a3296b33},16,0,2022-02-13 03:55:06
{96f5e292-b94e-b28b-53b5-f9b58e08b98a},16,0,2022-02-13 03:55:06
{97d6b351-b1df-fd88-4d95-f1fb8ab1a1ae},16,0,2022-02-13 03:55:06
{a0c22520-cbd7-203f-b128-969e55980b96},16,0,2022-02-13 03:55:06
{b5a040f2-6116-eddc-42e0-6c55f811db73},16,0,2022-02-13 03:55:06
{b9980b15-ab1e-ea18-5135-4d6d80d455bb},16,0,2022-02-13 03:55:06
{f7522009-9b95-3d39-82b1-850eeec071d9},16,0,2022-02-13 03:55:06
{f90220f9-4f8a-608d-278b-198c3c4938ad},16,0,2022-02-13 03:55:06
{ff7db596-dcc7-9cda-8bd7-0382a04c2024},16,0,2022-02-13 03:55:06
InventoryDeviceInterface,3,1,2022-02-13 03:55:12
DeviceInterfaces,19,0,2022-02-05 18:51:19
InventoryDeviceMediaClass,3,1,2022-02-13 03:55:12
hdaudio/func_01&ven_15ad&dev_1975&subsys_15ad1975&rev_1001/5&217be3d6&0&0001,2,0,2022-02-05 18:51:13
InventoryDevicePnp,4,187,2022-02-13 03:55:12
acpi/acpi0003/1,33,0,2022-02-13 03:55:06
acpi/fixedbutton/2&daba3ff&0,33,0,2022-02-13 03:55:06
acpi/genuineintel_-_intel64_family_6_model_141_-_11th_gen_intel(r)_core(tm)_i7-11800h_@_2.30ghz/_0,33,0,2022-02-13 03:55:06
acpi/genuineintel_-_intel64_family_6_model_141_-_11th_gen_intel(r)_core(tm)_i7-11800h_@_2.30ghz/_1,33,0,2022-02-13 03:55:06
acpi/genuineintel_-_intel64_family_6_model_141_-_11th_gen_intel(r)_core(tm)_i7-11800h_@_2.30ghz/_2,33,0,2022-02-13 03:55:06
acpi/genuineintel_-_intel64_family_6_model_141_-_11th_gen_intel(r)_core(tm)_i7-11800h_@_2.30ghz/_3,33,0,2022-02-13 03:55:06
acpi/genuineintel_-_intel64_family_6_model_141_-_11th_gen_intel(r)_core(tm)_i7-11800h_@_2.30ghz/_4,33,0,2022-02-13 03:55:06
acpi/genuineintel_-_intel64_family_6_model_141_-_11th_gen_intel(r)_core(tm)_i7-11800h_@_2.30ghz/_5,33,0,2022-02-13 03:55:06
acpi/pnp0001/4&1bd7f811&0,33,0,2022-02-13 03:55:06
acpi/pnp0100/4&1bd7f811&0,33,0,2022-02-13 03:55:06
acpi/pnp0103/4&1bd7f811&0,33,0,2022-02-13 03:55:06
acpi/pnp0200/4&1bd7f811&0,33,0,2022-02-13 03:55:06
acpi/pnp0303/4&1bd7f811&0,33,0,2022-02-13 03:55:06
acpi/pnp0501/1,33,0,2022-02-13 03:55:06
acpi/pnp0800/4&1bd7f811&0,33,0,2022-02-13 03:55:06
acpi/pnp0a03/2&daba3ff&0,33,0,2022-02-13 03:55:06
acpi/pnp0a05/10,33,0,2022-02-13 03:55:06
acpi/pnp0a05/11,33,0,2022-02-13 03:55:06
acpi/pnp0a05/12,33,0,2022-02-13 03:55:06
acpi/pnp0a05/13,33,0,2022-02-13 03:55:06
acpi/pnp0a05/14,33,0,2022-02-13 03:55:06
acpi/pnp0a05/15,33,0,2022-02-13 03:55:06
acpi/pnp0a05/16,33,0,2022-02-13 03:55:06
acpi/pnp0a05/17,33,0,2022-02-13 03:55:06
acpi/pnp0a05/18,33,0,2022-02-13 03:55:06
acpi/pnp0a05/19,33,0,2022-02-13 03:55:06
acpi/pnp0a05/1a,33,0,2022-02-13 03:55:06
acpi/pnp0a05/1b,33,0,2022-02-13 03:55:06
acpi/pnp0a05/1c,33,0,2022-02-13 03:55:06
acpi/pnp0a05/1d,33,0,2022-02-13 03:55:06
acpi/pnp0a05/1e,33,0,2022-02-13 03:55:06
acpi/pnp0a05/1f,33,0,2022-02-13 03:55:06
acpi/pnp0a05/20,33,0,2022-02-13 03:55:06
acpi/pnp0a05/21,33,0,2022-02-13 03:55:06
acpi/pnp0a05/22,33,0,2022-02-13 03:55:06
acpi/pnp0a05/23,33,0,2022-02-13 03:55:06
acpi/pnp0a05/24,33,0,2022-02-13 03:55:06
acpi/pnp0a05/25,33,0,2022-02-13 03:55:06
acpi/pnp0a05/26,33,0,2022-02-13 03:55:06
acpi/pnp0a05/27,33,0,2022-02-13 03:55:06
acpi/pnp0a05/28,33,0,2022-02-13 03:55:06
acpi/pnp0a05/29,33,0,2022-02-13 03:55:06
acpi/pnp0a05/2a,33,0,2022-02-13 03:55:06
acpi/pnp0a05/2b,33,0,2022-02-13 03:55:06
acpi/pnp0a05/2c,33,0,2022-02-13 03:55:06
acpi/pnp0a05/2d,33,0,2022-02-13 03:55:06
acpi/pnp0a05/2e,33,0,2022-02-13 03:55:06
acpi/pnp0a05/2f,33,0,2022-02-13 03:55:06
acpi/pnp0a05/30,33,0,2022-02-13 03:55:06
acpi/pnp0a05/31,33,0,2022-02-13 03:55:06
acpi/pnp0a05/32,33,0,2022-02-13 03:55:06
acpi/pnp0a05/33,33,0,2022-02-13 03:55:06
acpi/pnp0a05/34,33,0,2022-02-13 03:55:06
acpi/pnp0a05/35,33,0,2022-02-13 03:55:06
acpi/pnp0a05/36,33,0,2022-02-13 03:55:06
acpi/pnp0a05/37,33,0,2022-02-13 03:55:06
acpi/pnp0a05/38,33,0,2022-02-13 03:55:06
acpi/pnp0a05/39,33,0,2022-02-13 03:55:06
acpi/pnp0a05/3a,33,0,2022-02-13 03:55:06
acpi/pnp0a05/3b,33,0,2022-02-13 03:55:06
acpi/pnp0a05/3c,33,0,2022-02-13 03:55:06
acpi/pnp0a05/3d,33,0,2022-02-13 03:55:06
acpi/pnp0a05/3e,33,0,2022-02-13 03:55:06
acpi/pnp0a05/3f,33,0,2022-02-13 03:55:06
acpi/pnp0a05/4&1bd7f811&0,33,0,2022-02-13 03:55:06
acpi/pnp0a05/40,33,0,2022-02-13 03:55:06
acpi/pnp0a05/41,33,0,2022-02-13 03:55:06
acpi/pnp0a05/42,33,0,2022-02-13 03:55:06
acpi/pnp0a05/43,33,0,2022-02-13 03:55:06
acpi/pnp0a05/44,33,0,2022-02-13 03:55:06
acpi/pnp0a05/45,33,0,2022-02-13 03:55:06
acpi/pnp0a05/46,33,0,2022-02-13 03:55:06
acpi/pnp0a05/47,33,0,2022-02-13 03:55:06
acpi/pnp0a05/48,33,0,2022-02-13 03:55:06
acpi/pnp0a05/49,33,0,2022-02-13 03:55:06
acpi/pnp0a05/4a,33,0,2022-02-13 03:55:06
acpi/pnp0a05/4b,33,0,2022-02-13 03:55:06
acpi/pnp0a05/4c,33,0,2022-02-13 03:55:06
acpi/pnp0a05/4d,33,0,2022-02-13 03:55:06
acpi/pnp0a05/4e,33,0,2022-02-13 03:55:06
acpi/pnp0a05/4f,33,0,2022-02-13 03:55:06
acpi/pnp0a05/50,33,0,2022-02-13 03:55:06
acpi/pnp0a05/51,33,0,2022-02-13 03:55:06
acpi/pnp0a05/52,33,0,2022-02-13 03:55:06
acpi/pnp0a05/53,33,0,2022-02-13 03:55:06
acpi/pnp0a05/54,33,0,2022-02-13 03:55:06
acpi/pnp0a05/55,33,0,2022-02-13 03:55:06
acpi/pnp0a05/56,33,0,2022-02-13 03:55:06
acpi/pnp0a05/57,33,0,2022-02-13 03:55:06
acpi/pnp0b00/4&1bd7f811&0,33,0,2022-02-13 03:55:06
acpi/pnp0c02/1f,33,0,2022-02-13 03:55:06
acpi/pnp0c02/4,33,0,2022-02-13 03:55:06
acpi/vmw0001/7,33,0,2022-02-13 03:55:06
acpi/vmw0003/4&1bd7f811&0,33,0,2022-02-13 03:55:06
acpi/vmw0004/0,33,0,2022-02-13 03:55:06
acpi_hal/pnp0c08/0,33,0,2022-02-13 03:55:06
bth/ms_bthbrb/7&20f38eb4&0&1,33,0,2022-02-13 03:55:06
bth/ms_bthpan/7&20f38eb4&0&2,33,0,2022-02-13 03:55:06
bth/ms_rfcomm/7&20f38eb4&0&0,33,0,2022-02-13 03:55:06
display/default_monitor/4&427137e&0&uid0,33,0,2022-02-13 03:55:06
hdaudio/func_01&ven_15ad&dev_1975&subsys_15ad1975&rev_1001/5&217be3d6&0&0001,33,0,2022-02-13 03:55:06
hid/vid_0e0f&pid_0003&mi_00/8&367bfb7c&0&0000,33,0,2022-02-13 03:55:06
hid/vid_0e0f&pid_0003&mi_01/8&12a4bdba&0&0000,33,0,2022-02-13 03:55:06
pci/ven_15ad&dev_0405&subsys_040515ad&rev_00/3&61aaa01&0&78,33,0,2022-02-13 03:55:06
pci/ven_15ad&dev_0740&subsys_074015ad&rev_10/3&61aaa01&0&3f,33,0,2022-02-13 03:55:06
pci/ven_15ad&dev_0770&subsys_077015ad&rev_00/4&bbf9765&0&1088,33,0,2022-02-13 03:55:06
pci/ven_15ad&dev_0774&subsys_197615ad&rev_00/4&bbf9765&0&0088,33,0,2022-02-13 03:55:06
pci/ven_15ad&dev_0779&subsys_077915ad&rev_00/4&1ee266c4&0&00b0,33,0,2022-02-13 03:55:06
pci/ven_15ad&dev_0790&subsys_079015ad&rev_02/3&61aaa01&0&88,33,0,2022-02-13 03:55:06
pci/ven_15ad&dev_07a0&subsys_07a015ad&rev_01/3&61aaa01&0&a8,33,0,2022-02-13 03:55:06
pci/ven_15ad&dev_07a0&subsys_07a015ad&rev_01/3&61aaa01&0&a9,33,0,2022-02-13 03:55:06
pci/ven_15ad&dev_07a0&subsys_07a015ad&rev_01/3&61aaa01&0&aa,33,0,2022-02-13 03:55:06
pci/ven_15ad&dev_07a0&subsys_07a015ad&rev_01/3&61aaa01&0&ab,33,0,2022-02-13 03:55:06
pci/ven_15ad&dev_07a0&subsys_07a015ad&rev_01/3&61aaa01&0&ac,33,0,2022-02-13 03:55:06
pci/ven_15ad&dev_07a0&subsys_07a015ad&rev_01/3&61aaa01&0&ad,33,0,2022-02-13 03:55:06
pci/ven_15ad&dev_07a0&subsys_07a015ad&rev_01/3&61aaa01&0&ae,33,0,2022-02-13 03:55:06
pci/ven_15ad&dev_07a0&subsys_07a015ad&rev_01/3&61aaa01&0&af,33,0,2022-02-13 03:55:06
pci/ven_15ad&dev_07a0&subsys_07a015ad&rev_01/3&61aaa01&0&b0,33,0,2022-02-13 03:55:06
pci/ven_15ad&dev_07a0&subsys_07a015ad&rev_01/3&61aaa01&0&b1,33,0,2022-02-13 03:55:06
pci/ven_15ad&dev_07a0&subsys_07a015ad&rev_01/3&61aaa01&0&b2,33,0,2022-02-13 03:55:06
pci/ven_15ad&dev_07a0&subsys_07a015ad&rev_01/3&61aaa01&0&b3,33,0,2022-02-13 03:55:06
pci/ven_15ad&dev_07a0&subsys_07a015ad&rev_01/3&61aaa01&0&b4,33,0,2022-02-13 03:55:06
pci/ven_15ad&dev_07a0&subsys_07a015ad&rev_01/3&61aaa01&0&b5,33,0,2022-02-13 03:55:06
pci/ven_15ad&dev_07a0&subsys_07a015ad&rev_01/3&61aaa01&0&b6,33,0,2022-02-13 03:55:06
pci/ven_15ad&dev_07a0&subsys_07a015ad&rev_01/3&61aaa01&0&b7,33,0,2022-02-13 03:55:06
pci/ven_15ad&dev_07a0&subsys_07a015ad&rev_01/3&61aaa01&0&b8,33,0,2022-02-13 03:55:06
pci/ven_15ad&dev_07a0&subsys_07a015ad&rev_01/3&61aaa01&0&b9,33,0,2022-02-13 03:55:06
pci/ven_15ad&dev_07a0&subsys_07a015ad&rev_01/3&61aaa01&0&ba,33,0,2022-02-13 03:55:06
pci/ven_15ad&dev_07a0&subsys_07a015ad&rev_01/3&61aaa01&0&bb,33,0,2022-02-13 03:55:06
pci/ven_15ad&dev_07a0&subsys_07a015ad&rev_01/3&61aaa01&0&bc,33,0,2022-02-13 03:55:06
pci/ven_15ad&dev_07a0&subsys_07a015ad&rev_01/3&61aaa01&0&bd,33,0,2022-02-13 03:55:06
pci/ven_15ad&dev_07a0&subsys_07a015ad&rev_01/3&61aaa01&0&be,33,0,2022-02-13 03:55:06
pci/ven_15ad&dev_07a0&subsys_07a015ad&rev_01/3&61aaa01&0&bf,33,0,2022-02-13 03:55:06
pci/ven_15ad&dev_07a0&subsys_07a015ad&rev_01/3&61aaa01&0&c0,33,0,2022-02-13 03:55:06
pci/ven_15ad&dev_07a0&subsys_07a015ad&rev_01/3&61aaa01&0&c1,33,0,2022-02-13 03:55:06
pci/ven_15ad&dev_07a0&subsys_07a015ad&rev_01/3&61aaa01&0&c2,33,0,2022-02-13 03:55:06
pci/ven_15ad&dev_07a0&subsys_07a015ad&rev_01/3&61aaa01&0&c3,33,0,2022-02-13 03:55:06
pci/ven_15ad&dev_07a0&subsys_07a015ad&rev_01/3&61aaa01&0&c4,33,0,2022-02-13 03:55:06
pci/ven_15ad&dev_07a0&subsys_07a015ad&rev_01/3&61aaa01&0&c5,33,0,2022-02-13 03:55:06
pci/ven_15ad&dev_07a0&subsys_07a015ad&rev_01/3&61aaa01&0&c6,33,0,2022-02-13 03:55:06
pci/ven_15ad&dev_07a0&subsys_07a015ad&rev_01/3&61aaa01&0&c7,33,0,2022-02-13 03:55:06
pci/ven_15ad&dev_07e0&subsys_07e015ad&rev_00/4&bbf9765&0&1888,33,0,2022-02-13 03:55:06
pci/ven_15ad&dev_07f0&subsys_07f015ad&rev_00/4&3b50545d&0&00b8,33,0,2022-02-13 03:55:06
pci/ven_15ad&dev_1977&subsys_197715ad&rev_09/4&bbf9765&0&0888,33,0,2022-02-13 03:55:06
pci/ven_8086&dev_10d3&subsys_07d015ad&rev_00/000c29ffff847b2800,33,0,2022-02-13 03:55:06
pci/ven_8086&dev_7110&subsys_197615ad&rev_08/3&61aaa01&0&38,33,0,2022-02-13 03:55:06
pci/ven_8086&dev_7111&subsys_197615ad&rev_01/3&61aaa01&0&39,33,0,2022-02-13 03:55:06
pci/ven_8086&dev_7190&subsys_197615ad&rev_01/3&61aaa01&0&00,33,0,2022-02-13 03:55:06
pci/ven_8086&dev_7191&subsys_00000000&rev_01/3&61aaa01&0&08,33,0,2022-02-13 03:55:06
pciide/idechannel/4&23686003&0&0,33,0,2022-02-13 03:55:06
pciide/idechannel/4&23686003&0&1,33,0,2022-02-13 03:55:06
root/acpi_hal/0000,33,0,2022-02-13 03:55:06
root/basicdisplay/0000,33,0,2022-02-13 03:55:06
root/basicrender/0000,33,0,2022-02-13 03:55:06
root/compositebus/0000,33,0,2022-02-13 03:55:06
root/kdnic/0000,33,0,2022-02-13 03:55:06
root/mssmbios/0000,33,0,2022-02-13 03:55:06
root/ndisvirtualbus/0000,33,0,2022-02-13 03:55:06
root/rdpbus/0000,33,0,2022-02-13 03:55:06
root/spaceport/0000,33,0,2022-02-13 03:55:06
root/system/0000,33,0,2022-02-13 03:55:06
root/umbus/0000,33,0,2022-02-13 03:55:06
root/vdrvroot/0000,33,0,2022-02-13 03:55:06
root/vid/0000,33,0,2022-02-13 03:55:06
root/volmgr/0000,33,0,2022-02-13 03:55:06
scsi/cdrom&ven_necvmwar&prod_vmware_sata_cd01/5&260e6d66&0&010000,33,0,2022-02-13 03:55:06
scsi/disk&ven_nvme&prod_vmware_virtual_n/5&25a13950&0&000000,33,0,2022-02-13 03:55:06
storage/volume/{8a1a5454-86cd-11ec-ae32-806e6f6e6963}#0000000000100000,33,0,2022-02-13 03:55:06
storage/volume/{8a1a5454-86cd-11ec-ae32-806e6f6e6963}#0000000006500000,33,0,2022-02-13 03:55:06
storage/volume/{8a1a5454-86cd-11ec-ae32-806e6f6e6963}#0000000007500000,33,0,2022-02-13 03:55:06
storage/volume/{8a1a5454-86cd-11ec-ae32-806e6f6e6963}#0000000edad00000,33,0,2022-02-13 03:55:06
sw/{96e080c7-143c-11d1-b40f-00a0c9223196}/{3c0d501a-140b-11d1-b40f-00a0c9223196},32,0,2022-02-13 03:55:06
swd/mmdevapi/microsoftgswavetablesynth,33,0,2022-02-13 03:55:06
swd/mmdevapi/{0.0.0.00000000}.{b64b080b-4efb-47ee-ae7f-8d519527f964},33,0,2022-02-13 03:55:06
swd/mmdevapi/{0.0.1.00000000}.{1cec54c6-1502-4d2c-9028-f61a16ca4a5b},33,0,2022-02-13 03:55:06
swd/msdas/{ce958e9a-424f-4c88-86f4-11314821e75a},33,0,2022-02-13 03:55:06
swd/radio/bluetooth_ec63d7728336,33,0,2022-02-13 03:55:06
swd/radio/{3db5895d-cc28-44b3-ad3d-6f01a782b8d2},33,0,2022-02-13 03:55:06
usb/root_hub/5&2891968b&0,33,0,2022-02-13 03:55:06
usb/root_hub20/5&36a4b5d6&0,33,0,2022-02-13 03:55:06
usb/root_hub30/5&21ab4ffc&0&0,33,0,2022-02-13 03:55:06
usb/vid_0e0f&pid_0002/6&35d1f50b&0&2,33,0,2022-02-13 03:55:06
usb/vid_0e0f&pid_0003&mi_00/7&3ae26960&0&0000,33,0,2022-02-13 03:55:06
usb/vid_0e0f&pid_0003&mi_01/7&3ae26960&0&0001,33,0,2022-02-13 03:55:06
usb/vid_0e0f&pid_0003/6&30c5d09c&0&5,33,0,2022-02-13 03:55:06
usb/vid_0e0f&pid_0008/000650268328,33,0,2022-02-13 03:55:06
{b13b62e9-8c71-53a5-a4f7-85c34cde44f9},33,0,2022-02-13 03:55:06
InventoryDeviceSensor,2,0,2022-02-13 03:55:12
InventoryDeviceUsbHubClass,3,1,2022-02-13 03:55:12
DeviceUsbHubClass,2,0,2022-02-05 18:51:19
InventoryDriverBinary,3,383,2022-02-13 03:55:12
c:/programdata/microsoft/windows defender/definition updates/{d6a04772-dff9-4ea7-b5a4-b8fc878d131f}/mpksldrv.sys,18,0,2022-02-13 03:55:07
c:/windows/system32/drivers/1394ohci.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/3ware.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/acpi.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/acpidev.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/acpiex.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/acpipagr.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/acpipmi.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/acpitime.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/acx01000.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/adp80xx.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/afd.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/afunix.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/agilevpn.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/ahcache.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/amdgpio2.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/amdi2c.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/amdk8.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/amdppm.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/amdsata.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/amdsbs.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/amdxata.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/appid.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/applessd.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/applockerfltr.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/appvstrm.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/appvvemgr.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/appvvfs.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/arcsas.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/asyncmac.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/atapi.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/bam.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/bcmfn2.sys,19,0,2022-02-13 03:55:06
c:/windows/system32/drivers/bindflt.sys,19,0,2022-02-13 03:55:06
