Registry Key,Change Type,Value Name,Value Data,Value Type,Data Length,Value Data Changed To,Value Type Changed To,Data Length Changed To,Key Modified Time 1,Key Modified Time 2
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\NetworkServiceTriggers\Triggers\bc90d167-9470-4139-a9ba-be0bbbf5b74d\D09BDEB5-6171-4A34-BFE2-06FA82652568:CCB8AA07-7225-4EA0-8501-4B3C1B1ACD43,Removed Key,,,,,,,,2021-12-31 22:11,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\NetworkServiceTriggers\Triggers\bc90d167-9470-4139-a9ba-be0bbbf5b74d\D09BDEB5-6171-4A34-BFE2-06FA82652568:582A47B2-BCD8-4D3C-8ACB-FE09D5BD6EEC,Removed Key,,,,,,,,2021-12-31 22:11,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\NetworkServiceTriggers\Triggers\bc90d167-9470-4139-a9ba-be0bbbf5b74d\D09BDEB5-6171-4A34-BFE2-06FA82652568:314c8427-4ad7-4233-995a-bbd062ed11e9,Removed Key,,,,,,,,2021-12-31 22:11,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\NetworkServiceTriggers\Triggers\bc90d167-9470-4139-a9ba-be0bbbf5b74d\cc4b408c-4c4e-422f-9849-47bb47bd4d2e,Removed Key,,,,,,,,2021-12-31 22:11,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\NetworkServiceTriggers\Triggers\bc90d167-9470-4139-a9ba-be0bbbf5b74d\BF4DC912-E52F-4904-8EBE-9317C1BDD497,Removed Key,,,,,,,,2021-12-31 22:11,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\NetworkServiceTriggers\Triggers\bc90d167-9470-4139-a9ba-be0bbbf5b74d\BE6293D3-2827-4DDA-8057-8588240124C9,Removed Key,,,,,,,,2021-12-31 22:11,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\NetworkServiceTriggers\Triggers\bc90d167-9470-4139-a9ba-be0bbbf5b74d\bd84cd86-9825-4376-813d-334c543f89b1,Removed Key,,,,,,,,2021-12-31 22:11,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\NetworkServiceTriggers\Triggers\bc90d167-9470-4139-a9ba-be0bbbf5b74d\B54E9AA3-CF29-4F21-A8EA-98C5850CE296,Removed Key,,,,,,,,2021-12-31 22:11,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\NetworkServiceTriggers\Triggers\bc90d167-9470-4139-a9ba-be0bbbf5b74d\b25a52bf-e5dd-4f4a-aea6-8ca7272a0e86,Removed Key,,,,,,,,2021-12-31 22:11,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\NetworkServiceTriggers\Triggers\bc90d167-9470-4139-a9ba-be0bbbf5b74d\AE2DC901-312D-41DF-8B79-E835E63DB874,Removed Key,,,,,,,,2021-12-31 22:11,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\NetworkServiceTriggers\Triggers\bc90d167-9470-4139-a9ba-be0bbbf5b74d\A69816F5-83B6-4D48-8633-067F99F5F2D3,Removed Key,,,,,,,,2021-12-31 22:11,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\NetworkServiceTriggers\Triggers\bc90d167-9470-4139-a9ba-be0bbbf5b74d\A4B8D482-80CE-40D6-934D-B22A01A44FE7,Removed Key,,,,,,,,2021-12-31 22:11,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\NetworkServiceTriggers\Triggers\bc90d167-9470-4139-a9ba-be0bbbf5b74d\a1d4eae7-39f8-4bca-8e72-832767f5082a,Removed Key,,,,,,,,2021-12-31 22:11,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\NetworkServiceTriggers\Triggers\bc90d167-9470-4139-a9ba-be0bbbf5b74d\945693c4-3648-4966-b2aa-37d66e24495f,Removed Key,,,,,,,,2021-12-31 22:11,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\NetworkServiceTriggers\Triggers\bc90d167-9470-4139-a9ba-be0bbbf5b74d\8FB74744-B2FF-4C00-BE0D-9EF9A191FE1B,Removed Key,,,,,,,,2021-12-31 22:11,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\NetworkServiceTriggers\Triggers\bc90d167-9470-4139-a9ba-be0bbbf5b74d\880fd55e-43b9-11e0-b1a8-cf4edfd72085,Removed Key,,,,,,,,2021-12-31 22:11,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\NetworkServiceTriggers\Triggers\bc90d167-9470-4139-a9ba-be0bbbf5b74d\850cee52-3038-4277-b9b4-e05db8b2c35c,Removed Key,,,,,,,,2021-12-31 22:11,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\NetworkServiceTriggers\Triggers\bc90d167-9470-4139-a9ba-be0bbbf5b74d\795B6BF9-97B6-4F89-BD8D-2F42BBBE996E,Removed Key,,,,,,,,2021-12-31 22:11,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\NetworkServiceTriggers\Triggers\bc90d167-9470-4139-a9ba-be0bbbf5b74d\6DDFC7D1-7FCA-44EB-A279-E9988F4DB32B,Removed Key,,,,,,,,2021-12-31 22:11,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\NetworkServiceTriggers\Triggers\bc90d167-9470-4139-a9ba-be0bbbf5b74d\64D1D045-F675-460B-8A94-570246B36DAB,Removed Key,,,,,,,,2021-12-31 22:11,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\NetworkServiceTriggers\Triggers\bc90d167-9470-4139-a9ba-be0bbbf5b74d\5f54ce7d-5b79-4175-8584-cb65313a0e98,Removed Key,,,,,,,,2021-12-31 22:11,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\NetworkServiceTriggers\Triggers\bc90d167-9470-4139-a9ba-be0bbbf5b74d\5c9a4cd7-ba75-45d2-9898-1773b3d1e5f1,Removed Key,,,,,,,,2021-12-31 22:11,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\NetworkServiceTriggers\Triggers\bc90d167-9470-4139-a9ba-be0bbbf5b74d\58e604e8-9adb-4d2e-a464-3b0683fb1480,Removed Key,,,,,,,,2021-12-31 22:11,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\NetworkServiceTriggers\Triggers\bc90d167-9470-4139-a9ba-be0bbbf5b74d\54B4C689-969A-476f-8DC2-990885E9F562,Removed Key,,,,,,,,2021-12-31 22:11,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\NetworkServiceTriggers\Triggers\bc90d167-9470-4139-a9ba-be0bbbf5b74d\5222821f-d5e2-4885-84f1-5f6185a0ec41,Removed Key,,,,,,,,2021-12-31 22:11,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\NetworkServiceTriggers\Triggers\bc90d167-9470-4139-a9ba-be0bbbf5b74d\4B324FC8-1670-01D3-1278-5A47BF6EE188,Removed Key,,,,,,,,2021-12-31 22:11,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\NetworkServiceTriggers\Triggers\bc90d167-9470-4139-a9ba-be0bbbf5b74d\2EB08E3E-639F-4fba-97B1-14F878961076,Removed Key,,,,,,,,2021-12-31 22:11,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\NetworkServiceTriggers\Triggers\bc90d167-9470-4139-a9ba-be0bbbf5b74d\2e7d4935-59d2-4312-a2c8-41900aa5495f,Removed Key,,,,,,,,2021-12-31 22:11,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\NetworkServiceTriggers\Triggers\bc90d167-9470-4139-a9ba-be0bbbf5b74d\2ACB9D68-B434-4B3E-B966-E06B4B3A84CB,Removed Key,,,,,,,,2021-12-31 22:11,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\NetworkServiceTriggers\Triggers\bc90d167-9470-4139-a9ba-be0bbbf5b74d\201ef99a-7fa0-444c-9399-19ba84f12a1a,Removed Key,,,,,,,,2021-12-31 22:11,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\NetworkServiceTriggers\Triggers\bc90d167-9470-4139-a9ba-be0bbbf5b74d\0a0db614-e9fb-48cf-9143-7ae718ff2c83,Removed Key,,,,,,,,2021-12-31 22:11,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\NetworkServiceTriggers\Triggers\bc90d167-9470-4139-a9ba-be0bbbf5b74d\04EEB297-CBF4-466b-8A2A-BFD6A2F10BBA,Removed Key,,,,,,,,2021-12-31 22:11,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\NetworkServiceTriggers\Triggers\bc90d167-9470-4139-a9ba-be0bbbf5b74d\0497B57D-2E66-424F-A0C6-157CD5D41700,Removed Key,,,,,,,,2021-12-31 22:11,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\NetworkServiceTriggers\Triggers\1f81d131-3fac-4537-9e0c-7e7b0c2f4b55\srvsvc,Removed Key,,,,,,,,2021-12-31 22:11,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\NetworkServiceTriggers\Triggers\1f81d131-3fac-4537-9e0c-7e7b0c2f4b55\ProtectedPrefixLocalServiceMSAJPipe,Removed Key,,,,,,,,2021-12-31 22:11,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\MMDevices\Audio\Render\{6d8a1c15-d1e3-4add-af59-d12c44a52b94},Removed Key,,,,,,,,2022-01-01 01:07,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\SideBySide\Winners\wow64_microsoft-onecore-b..th-proxy-interfaces_31bf3856ad364e35_none_192a19a37ec33ce7,Removed Key,,,,,,,,2019-12-07 09:17,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\MMDevices\Audio\Capture\{582b3136-e1f7-4858-a438-27917d0066b7},Removed Key,,,,,,,,2022-01-01 01:07,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Live,Removed Key,,,,,,,,2019-12-07 09:17,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Installer\UserData,Removed Key,,,,,,,,2021-12-31 22:10,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Installer\UpgradeCodes,Removed Key,,,,,,,,2021-12-31 22:11,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Installer\Folders,Removed Key,,,,,,,,2021-12-31 22:11,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\HomeGroup,Removed Key,,,,,,,,2019-12-07 09:17,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Group Policy\Status,Removed Key,,,,,,,,2021-12-31 22:09,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Group Policy\State,Removed Key,,,,,,,,2021-12-31 22:09,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Group Policy\S-1-5-21-2224317580-1405896099-3358583474-1000,Removed Key,,,,,,,,2021-12-31 22:11,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Group Policy\History,Removed Key,,,,,,,,2021-12-31 22:09,
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\iscsi.inf_amd64_c089962740ea1f84,Removed Key,,,,,,,,2021-09-13 07:12,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Group Policy\GroupMembership,Removed Key,,,,,,,,2021-12-31 22:09,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Group Policy\DataStore,Removed Key,,,,,,,,2021-12-31 22:09,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\FileHistory\HomeGroup,Removed Key,,,,,,,,2019-12-07 09:17,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Explorer\ShellServiceObjects\{B5CFEB0E-9C01-4942-A5CB-F62EB09D808F},Removed Key,,,,,,,,2019-12-07 09:15,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Explorer\MyComputer\NameSpace\{0DB7E03F-FC29-4DC6-9020-FF41B59E513A},Removed Key,,,,,,,,2019-12-07 09:17,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Explorer\KindMap,Removed Key,,,,,,,,2021-09-13 07:12,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Explorer\FolderTypes\{B337FD00-9DD5-4635-A6D4-DA33FD102B7A},Removed Key,,,,,,,,2019-12-07 09:17,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Explorer\FolderTypes\{3D1D4EA2-1D8C-418a-BFF8-F18370157B55},Removed Key,,,,,,,,2019-12-07 09:17,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{9B74B6A3-0DFD-4f11-9E78-5F7800F2E772},Removed Key,,,,,,,,2019-12-07 09:17,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{52528A6B-B9E3-4add-B60D-588C2DBA842D},Removed Key,,,,,,,,2019-12-07 09:17,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Explorer\Desktop\NameSpace\{B4FB3F98-C1EA-428d-A78A-D1F5659CBA93},Removed Key,,,,,,,,2019-12-07 09:17,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\DriverSearching\Plugin,Removed Key,,,,,,,,2019-12-07 09:15,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\DIFx,Removed Key,,,,,,,,2021-12-31 22:10,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Diagnostics\PerfTrack,Removed Key,,,,,,,,2019-12-07 09:17,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Diagnostics\DiagTrack\Tenants,Removed Key,,,,,,,,2021-12-31 22:12,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Device Metadata\ActiveDownloads,Removed Key,,,,,,,,2021-12-31 22:09,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Control Center,Removed Key,,,,,,,,2019-12-07 09:17,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Component Based Servicing\UpdateDetect\RemoteFXWDDMDriver-WOW64-Deployment,Removed Key,,,,,,,,2021-09-13 07:14,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Component Based Servicing\UpdateDetect\RemoteFXHypervIntegration,Removed Key,,,,,,,,2021-09-13 07:14,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Component Based Servicing\UpdateDetect\RemoteFX-RDVGM,Removed Key,,,,,,,,2021-09-13 07:14,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Component Based Servicing\UpdateDetect\RemoteFX-HyperV-Integration-Components,Removed Key,,,,,,,,2021-09-13 07:14,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Component Based Servicing\UpdateDetect\Microsoft-Windows-21H2Enablement,Removed Key,,,,,,,,2021-09-13 07:06,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Component Based Servicing\UpdateDetect\Microsoft-Windows-21H1Enablement,Removed Key,,,,,,,,2021-09-13 07:06,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Component Based Servicing\UpdateDetect\Microsoft-Windows-20H2Enablement,Removed Key,,,,,,,,2021-09-13 07:06,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Component Based Servicing\UpdateDetect\Internet-Explorer-Optional-amd64,Removed Key,,,,,,,,2019-12-07 09:49,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Component Based Servicing\UpdateDetect\FCI-Client-Base,Removed Key,,,,,,,,2019-12-07 09:49,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Component Based Servicing\SessionsPending\660_4351156,Removed Key,,,,,,,,2021-12-31 22:09,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\SideBySide\Winners\wow64_microsoft-product-data_31bf3856ad364e35_none_495332be39bc13ff\10.19043,Removed Key,,,,,,,,2021-09-13 07:12,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Component Based Servicing\SessionsPending\6044_4439468,Removed Key,,,,,,,,2021-12-31 22:09,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Component Based Servicing\SessionsPending\6044_4322734,Removed Key,,,,,,,,2021-12-31 22:09,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Component Based Servicing\SessionsPending\6028_4407734,Removed Key,,,,,,,,2021-12-31 22:09,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Component Based Servicing\SessionsPending\5960_4445500,Removed Key,,,,,,,,2021-12-31 22:09,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Component Based Servicing\SessionsPending\5952_4274968,Removed Key,,,,,,,,2021-12-31 22:09,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Component Based Servicing\SessionsPending\5792_4307828,Removed Key,,,,,,,,2021-12-31 22:09,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Component Based Servicing\SessionsPending\5756_4334312,Removed Key,,,,,,,,2021-12-31 22:09,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Component Based Servicing\SessionsPending\5664_4372218,Removed Key,,,,,,,,2021-12-31 22:09,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Component Based Servicing\SessionsPending\5348_4346734,Removed Key,,,,,,,,2021-12-31 22:09,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Component Based Servicing\SessionsPending\5272_4300765,Removed Key,,,,,,,,2021-12-31 22:09,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Component Based Servicing\SessionsPending\5096_4314250,Removed Key,,,,,,,,2021-12-31 22:09,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Component Based Servicing\SessionsPending\4640_4386718,Removed Key,,,,,,,,2021-12-31 22:09,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Component Based Servicing\SessionsPending\4292_4357875,Removed Key,,,,,,,,2021-12-31 22:09,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Component Based Servicing\SessionsPending\4276_4365859,Removed Key,,,,,,,,2021-12-31 22:09,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Component Based Servicing\SessionsPending\4244_3359468,Removed Key,,,,,,,,2021-12-31 22:09,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Component Based Servicing\SessionsPending\3932_4398796,Removed Key,,,,,,,,2021-12-31 22:09,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Component Based Servicing\SessionsPending\3744_3374437,Removed Key,,,,,,,,2021-12-31 22:09,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Component Based Servicing\SessionsPending\3584_4284500,Removed Key,,,,,,,,2021-12-31 22:09,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Component Based Servicing\SessionsPending\3568_4150187,Removed Key,,,,,,,,2021-12-31 22:09,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Component Based Servicing\SessionsPending\3448_4269250,Removed Key,,,,,,,,2021-12-31 22:09,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Component Based Servicing\SessionsPending\3196_4328656,Removed Key,,,,,,,,2021-12-31 22:09,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Component Based Servicing\SessionsPending\3176_4433484,Removed Key,,,,,,,,2021-12-31 22:09,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Component Based Servicing\SessionsPending\3156_4414218,Removed Key,,,,,,,,2021-12-31 22:09,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Component Based Servicing\SessionsPending\30932627_565756265,Removed Key,,,,,,,,2021-12-31 22:10,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Component Based Servicing\SessionsPending\2988_3404015,Removed Key,,,,,,,,2021-12-31 22:09,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Component Based Servicing\SessionsPending\2924_3384093,Removed Key,,,,,,,,2021-12-31 22:09,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Component Based Servicing\SessionsPending\2480_5215828,Removed Key,,,,,,,,2021-12-31 22:09,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Component Based Servicing\SessionsPending\2440_4420296,Removed Key,,,,,,,,2021-12-31 22:09,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Component Based Servicing\SessionsPending\1620_4393062,Removed Key,,,,,,,,2021-12-31 22:09,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Component Based Servicing\SessionsPending\1380_4342015,Removed Key,,,,,,,,2021-12-31 22:09,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Component Based Servicing\SessionsPending\1208_3350906,Removed Key,,,,,,,,2021-12-31 22:09,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Component Based Servicing\SessionsPending\1168_4426953,Removed Key,,,,,,,,2021-12-31 22:09,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Component Based Servicing\SessionsPending\1028_4294406,Removed Key,,,,,,,,2021-12-31 22:09,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Component Based Servicing\Packages\WindowsSearchEngineSKU-Group-Package~31bf3856ad364e35~amd64~~10.0.19041.1,Removed Key,,,,,,,,2019-12-07 09:18,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Component Based Servicing\Packages\WindowsSearchEngineSKU-Group-Package~31bf3856ad364e35~amd64~en-US~10.0.19041.1,Removed Key,,,,,,,,2019-12-07 09:50,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Component Based Servicing\Packages\Windows-Defender-Nis-Group-Package~31bf3856ad364e35~amd64~~10.0.19041.1,Removed Key,,,,,,,,2019-12-07 09:18,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Component Based Servicing\Packages\Windows-Defender-Nis-Group-Package~31bf3856ad364e35~amd64~en-US~10.0.19041.1,Removed Key,,,,,,,,2019-12-07 09:50,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Component Based Servicing\Packages\Windows-Defender-Management-Powershell-Group-Package~31bf3856ad364e35~amd64~~10.0.19041.1,Removed Key,,,,,,,,2019-12-07 09:18,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Component Based Servicing\Packages\Windows-Defender-Management-Powershell-Group-Package~31bf3856ad364e35~amd64~en-US~10.0.19041.1,Removed Key,,,,,,,,2019-12-07 09:50,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Component Based Servicing\Packages\Windows-Defender-Management-MDM-Group-Package~31bf3856ad364e35~amd64~~10.0.19041.1,Removed Key,,,,,,,,2019-12-07 09:18,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Component Based Servicing\Packages\Windows-Defender-Management-MDM-Group-Package~31bf3856ad364e35~amd64~en-US~10.0.19041.1,Removed Key,,,,,,,,2019-12-07 09:50,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Component Based Servicing\Packages\Windows-Defender-Management-Group-Package~31bf3856ad364e35~amd64~~10.0.19041.746,Removed Key,,,,,,,,2021-09-13 07:12,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Component Based Servicing\Packages\Windows-Defender-Management-Group-Package~31bf3856ad364e35~amd64~en-US~10.0.19041.1,Removed Key,,,,,,,,2019-12-07 09:50,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Component Based Servicing\Packages\Windows-Defender-Group-Policy-Package~31bf3856ad364e35~amd64~~10.0.19041.1023,Removed Key,,,,,,,,2021-09-13 07:12,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Component Based Servicing\Packages\Windows-Defender-Group-Policy-Package~31bf3856ad364e35~amd64~en-US~10.0.19041.1023,Removed Key,,,,,,,,2021-09-13 07:12,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Component Based Servicing\Packages\Windows-Defender-Core-Group-Package~31bf3856ad364e35~amd64~~10.0.19041.1202,Removed Key,,,,,,,,2021-09-13 07:12,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Component Based Servicing\Packages\Windows-Defender-Core-Group-Package~31bf3856ad364e35~amd64~en-US~10.0.19041.964,Removed Key,,,,,,,,2021-09-13 07:12,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Component Based Servicing\Packages\Windows-Defender-Client-Package~31bf3856ad364e35~amd64~~10.0.19041.1202,Removed Key,,,,,,,,2021-09-13 07:12,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Component Based Servicing\Packages\Windows-Defender-Client-Package~31bf3856ad364e35~amd64~en-US~10.0.19041.964,Removed Key,,,,,,,,2021-09-13 07:12,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Component Based Servicing\Packages\Windows-Defender-ApplicationGuard-Inbox-WOW64-Package~31bf3856ad364e35~amd64~~10.0.19041.746,Removed Key,,,,,,,,2021-09-13 07:12,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Component Based Servicing\Packages\Windows-Defender-ApplicationGuard-Inbox-WOW64-Package~31bf3856ad364e35~amd64~en-US~10.0.19041.1,Removed Key,,,,,,,,2019-12-07 09:54,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Component Based Servicing\Packages\Windows-Defender-ApplicationGuard-Inbox-Package~31bf3856ad364e35~amd64~~10.0.19041.844,Removed Key,,,,,,,,2021-09-13 07:12,
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\ipmidrv.inf_amd64_ddb154dfd1a1c33d,Removed Key,,,,,,,,2021-09-13 07:12,
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\intelta.inf_amd64_ba962d801a22973c,Removed Key,,,,,,,,2021-09-13 07:12,
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Component Based Servicing\Packages\Windows-Defender-ApplicationGuard-Inbox-Package~31bf3856ad364e35~amd64~en-US~10.0.19041.1,Removed Key,,,,,,,,2019-12-07 09:54,
